price,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
10610,hyundi, I40,2016,Manual,45142,Diesel,30,65.7,1.7
27766,vw, Tiguan Allspace,2019,Automatic,4181,Petrol,145,35.8,1.5
20495,skoda, Kamiq,2019,Manual,2883,Petrol,145,47.1,1
29890,bmw, X6,2016,Semi-Auto,27838,Diesel,200,47.1,3
81900,merc, S Class,2019,Automatic,21442,Petrol,145,32.1,4
28000,ford, Mustang,2017,Semi-Auto,8470,Petrol,570,23.5,5
16917,merc, GL Class,2016,Automatic,29834,Diesel,30,64.2,2.1
74988,bmw, M5,2019,Automatic,2684,Petrol,145,24.1,4.4
11000,hyundi, IX35,2014,Manual,31000,Diesel,160,51.4,2
41990,audi, RS3,2020,Automatic,415,Petrol,145,29.7,2.5
7880,hyundi, I40,2014,Manual,66600,Diesel,150,55.4,1.7
11120,hyundi, I40,2017,Manual,30043,Diesel,145,65.7,1.7
44950,audi, A8,2019,Automatic,8076,Petrol,145,28.8,3
20750,ford, Galaxy,2018,Manual,17003,Diesel,145,56.5,2
9999,skoda, Yeti,2016,Manual,45000,Petrol,125,51.4,1.2
19699,bmw, M3,2013,Automatic,58125,Petrol,570,25.2,4
19995,ford, Galaxy,2017,Manual,20488,Diesel,125,56.5,2
5990,skoda, Rapid,2014,Manual,59682,Diesel,20,72.4,1.6
17720,ford, Galaxy,2017,Semi-Auto,32582,Diesel,145,52.3,2
43995,hyundi, Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2,2.2
19840,ford, Galaxy,2017,Semi-Auto,28613,Diesel,145,52.3,2
21488,audi, A7,2015,Semi-Auto,34995,Diesel,165,52.3,3
52950,audi, RS6,2016,Automatic,27000,Petrol,325,29.4,4
19500,audi, A7,2014,Automatic,55774,Diesel,235,44.8,3
19900,ford, Galaxy,2017,Manual,11111,Diesel,125,56.5,2
28495,toyota, Camry,2019,Automatic,4998,Hybrid,140,52.3,2.5
27999,vw, Arteon,2019,Automatic,3852,Diesel,145,50.4,2
12195,ford, Grand C-MAX,2016,Automatic,8000,Diesel,30,58.9,1.5
52495,bmw, i8,2017,Automatic,17580,Hybrid,0,134.5,1.5
33790,vw, Tiguan Allspace,2019,Semi-Auto,5000,Diesel,145,38.7,2
22995,merc, CLS Class,2017,Semi-Auto,21218,Diesel,150,56.5,2.1
30795,merc, S Class,2017,Automatic,35980,Diesel,160,52.3,3
4750,ford, Fusion,2010,Automatic,26588,Petrol,260,37.7,1.6
23750,toyota, Prius,2019,Automatic,6451,Other,135,61.4,1.8
11300,vauxhall, Vivaro,2015,Manual,59204,Diesel,235,42.8,1.6
32450,hyundi, Santa Fe,2019,Automatic,2130,Diesel,145,42.8,2.2
28980,merc, S Class,2016,Semi-Auto,46000,Diesel,160,50.4,3
19990,skoda, Kamiq,2019,Manual,2500,Petrol,145,47.1,1
35000,merc, V Class,2018,Automatic,8900,Diesel,145,45.6,2.1
17169,skoda, Kamiq,2019,Manual,2300,Petrol,145,47.9,1
33000,audi, RS3,2016,Automatic,36123,Petrol,305,34.9,2.5
67940,bmw, i8,2019,Automatic,1110,Hybrid,135,141.2,1.5
18995,toyota, Prius,2017,Automatic,15000,Hybrid,0,94.1,1.8
27499,vw, Arteon,2019,Semi-Auto,10951,Petrol,150,32.8,2
34500,vw, Arteon,2020,Semi-Auto,4000,Diesel,145,50.4,2
15100,merc, SLK,2016,Automatic,41509,Diesel,30,70.6,2.1
10298,vw, CC,2014,Semi-Auto,46961,Diesel,145,53.3,2
14990,vauxhall, Combo Life,2019,Manual,2500,Petrol,145,42.2,1.2
23000,ford, Puma,2019,Manual,4741,Petrol,145,50.4,1
8990,skoda, Rapid,2017,Manual,42536,Petrol,145,61.4,1
9498,skoda, Rapid,2019,Manual,14837,Petrol,145,58.9,1
28496,vw, Arteon,2019,Semi-Auto,1522,Petrol,145,47.1,2
20999,skoda, Kamiq,2020,Semi-Auto,1000,Diesel,145,52.3,1.6
16498,merc, CLS Class,2015,Semi-Auto,39858,Diesel,125,56.5,2.1
54995,bmw, X6,2019,Semi-Auto,3455,Diesel,145,34.9,3
16270,vauxhall, Combo Life,2019,Manual,3294,Diesel,145,53.3,1.5
17998,ford, Grand Tourneo Connect,2019,Manual,1144,Diesel,145,61.4,1.5
26995,vw, Arteon,2019,Automatic,4250,Diesel,145,50.4,2
13995,skoda, Scala,2019,Manual,7550,Petrol,145,49.6,1
8998,hyundi, IX20,2016,Automatic,22978,Petrol,160,43.5,1.6
57000,bmw, X6,2019,Automatic,8480,Diesel,150,34.9,3
11493,merc, CLA Class,2015,Manual,120000,Diesel,20,65.7,2.1
8495,skoda, Yeti,2014,Semi-Auto,57737,Petrol,165,44.8,1.2
10268,skoda, Rapid,2018,Manual,18428,Petrol,145,61.4,1
51995,toyota, Supra,2019,Semi-Auto,250,Petrol,145,34.5,3
16000,toyota, GT86,2016,Manual,24089,Petrol,265,36.2,2
2650,ford, KA,2011,Manual,30475,Petrol,30,57.7,1.2
10990,skoda, Rapid,2017,Manual,8706,Petrol,150,61.4,1
11490,vw, Scirocco,2016,Manual,32608,Petrol,125,37.2,1.4
23499,vw, Caravelle,2015,Automatic,60718,Diesel,325,36.7,2
19916,bmw, 6 Series,2016,Automatic,43525,Diesel,160,51.4,3
10900,merc, SLK,2013,Automatic,73000,Diesel,150,56.5,2.1
5995,toyota, IQ,2011,Automatic,29000,Petrol,20,58.9,1
112990,audi, R8,2019,Automatic,8175,Petrol,145,21.6,5.2
33695,hyundi, Santa Fe,2019,Semi-Auto,1785,Diesel,145,39.2,2.2
3295,ford, KA,2012,Manual,45500,Petrol,30,57.7,1.2
16995,vw, Scirocco,2017,Semi-Auto,25514,Diesel,150,57.6,2
26995,toyota, GT86,2020,Semi-Auto,1500,Petrol,145,32.8,2
10999,vauxhall, GTC,2016,Manual,15000,Petrol,165,44.8,1.6
18944,merc, CLA Class,2017,Automatic,39950,Diesel,20,67.3,2.1
13762,vauxhall, GTC,2015,Manual,32910,Petrol,260,36.2,2
31990,bmw, Z4,2019,Automatic,11223,Petrol,145,37.2,2
28950,bmw, X6,2016,Semi-Auto,31585,Diesel,200,47.1,3
24750,merc, V Class,2019,Automatic,19735,Diesel,145,48.7,2.1
17000,toyota, Prius,2016,Automatic,40794,Hybrid,0,85.6,1.8
19998,toyota, Prius,2017,Automatic,13476,Hybrid,140,235,1.8
11900,vauxhall, Zafira Tourer,2017,Automatic,21227,Petrol,200,40.9,1.4
8995,hyundi, IX20,2017,Automatic,31406,Petrol,145,43.5,1.6
21995,ford, Edge,2017,Automatic,23400,Diesel,150,47.9,2
11450,vw, CC,2015,Semi-Auto,36040,Petrol,125,50.4,1.4
8390,skoda, Rapid,2017,Manual,36562,Diesel,150,74.3,1.4
21689,skoda, Kamiq,2019,Semi-Auto,50,Petrol,145,44.1,1.5
21999,vw, Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.3,2
79995,merc, S Class,2018,Semi-Auto,6623,Petrol,150,34,4
20990,ford, Puma,2020,Manual,2459,Petrol,150,50.4,1
51000,bmw, M4,2019,Semi-Auto,1072,Petrol,145,34,3
69995,bmw, X6,2020,Semi-Auto,999,Diesel,145,34.9,3
10995,skoda, Yeti,2016,Automatic,21000,Petrol,125,51.4,1.2
64950,merc, G Class,2018,Automatic,13000,Diesel,145,28.5,3
13998,toyota, Avensis,2017,Manual,11855,Petrol,145,47.1,1.8
13799,vauxhall, Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2
1495,vw, Beetle,2005,Manual,93839,Petrol,260,40.9,1.6
14995,vauxhall, Combo Life,2018,Manual,6000,Diesel,145,53.3,1.5
1200,toyota, Avensis,2007,Automatic,120000,Petrol,300,36.7,1.8
11388,hyundi, I40,2017,Manual,26500,Diesel,150,65.7,1.7
20500,ford, Edge,2017,Automatic,30255,Diesel,165,48.7,2
10249,ford, Grand C-MAX,2016,Automatic,24087,Diesel,30,58.9,1.5
21500,ford, Puma,2019,Manual,68,Petrol,150,50.4,1
15990,vw, Scirocco,2017,Semi-Auto,29931,Petrol,160,44.1,2
44444,audi, SQ7,2017,Automatic,20761,Diesel,145,39.2,4
12550,vauxhall, GTC,2018,Manual,11661,Diesel,145,65.7,1.6
32671,vw, Tiguan Allspace,2019,Semi-Auto,3941,Diesel,150,44.1,2
47490,audi, RS6,2016,Automatic,51600,Petrol,325,29.4,4
29989,ford, Edge,2019,Automatic,4536,Diesel,150,37.2,2
21550,vw, Arteon,2018,Semi-Auto,24428,Petrol,145,47.1,2
9985,vw, CC,2014,Manual,50342,Diesel,30,60.1,2
21250,ford, Puma,2019,Manual,3844,Petrol,145,50.4,1
19500,ford, Galaxy,2017,Manual,26000,Diesel,125,56.5,2
19998,merc, V Class,2018,Manual,22058,Diesel,145,46.3,2.1
16990,merc, GL Class,2015,Automatic,45000,Diesel,125,55.4,2.1
124999,merc, S Class,2019,Automatic,1500,Petrol,145,31.7,4
34999,merc, S Class,2017,Semi-Auto,22906,Diesel,145,52.3,3
22000,skoda, Kamiq,2020,Semi-Auto,2500,Petrol,145,43.5,1.5
16250,ford, Edge,2017,Manual,48867,Diesel,160,48.7,2
6450,vauxhall, Zafira Tourer,2014,Manual,59548,Diesel,145,55.4,2
17495,vw, Scirocco,2017,Semi-Auto,24871,Petrol,145,44.1,2
44995,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8
41000,audi, S4,2019,Automatic,5600,Diesel,145,40.9,3
20495,hyundi, Santa Fe,2017,Manual,22919,Diesel,200,47.1,2.2
29750,vw, Arteon,2020,Automatic,3500,Diesel,145,44.1,2
2799,ford, KA,2010,Manual,89027,Petrol,30,55.4,1.2
19998,merc, V Class,2018,Manual,16146,Diesel,145,46.3,2.1
4490,toyota, Prius,2008,Automatic,120000,Hybrid,10,65.7,1.5
2495,merc, CLK,2004,Automatic,104000,Petrol,325,31.7,1.8
26498,merc, S Class,2016,Semi-Auto,36121,Diesel,200,47.9,3
14480,audi, A7,2014,Automatic,75000,Diesel,200,48.7,3
8337,vw, CC,2015,Manual,83009,Diesel,30,60.1,2
18107,ford, Galaxy,2016,Manual,17766,Diesel,125,56.5,2
32490,vw, Arteon,2019,Automatic,6890,Petrol,145,32.8,2
15273,vauxhall, Combo Life,2018,Manual,6310,Diesel,145,53.3,1.5
16491,vauxhall, GTC,2017,Manual,16541,Petrol,145,36.2,2
23780,ford, Galaxy,2019,Manual,12500,Diesel,145,55.4,2
26000,bmw, 7 Series,2016,Semi-Auto,39085,Diesel,145,54.3,3
20950,merc, V Class,2019,Manual,10,Diesel,145,46.3,2.1
8995,skoda, Rapid,2016,Manual,37412,Diesel,0,67.3,1.6
23491,audi, RS4,2014,Automatic,61892,Petrol,555,26.4,4.2
17699,merc, GL Class,2014,Automatic,5007,Diesel,145,55.4,2.1
6999,skoda, Yeti,2013,Manual,58000,Diesel,30,61.4,1.6
32995,vw, Amarok,2019,Automatic,12534,Diesel,260,33.6,3
18900,merc, CLA Class,2017,Automatic,18550,Diesel,145,70.6,2.1
20495,bmw, i3,2017,Automatic,20082,Hybrid,135,470.8,0
28590,bmw, M4,2017,Automatic,52911,Petrol,300,34,3
95950,audi, R8,2018,Automatic,5044,Petrol,150,23,5.2
48898,bmw, M2,2019,Semi-Auto,25,Petrol,145,29.1,3
12500,vw, Beetle,2016,Manual,23500,Diesel,30,61.4,2
12298,ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1
19950,skoda, Kamiq,2019,Manual,2500,Petrol,145,47.9,1
19998,toyota, Prius,2018,Automatic,16634,Hybrid,135,94.1,1.8
10500,vw, CC,2015,Automatic,47637,Diesel,125,58.9,2
40999,bmw, X4,2019,Semi-Auto,8023,Petrol,145,26.9,3
15590,vauxhall, Combo Life,2019,Manual,8125,Diesel,145,53.3,1.5
21498,bmw, 7 Series,2014,Semi-Auto,24528,Petrol,300,32.8,4.4
6799,vw, CC,2012,Manual,91808,Diesel,30,60.1,2
19950,audi, SQ5,2015,Automatic,79000,Diesel,235,42.8,3
27495,vw, Tiguan Allspace,2019,Automatic,704,Diesel,145,39.2,2
17498,bmw, 6 Series,2015,Semi-Auto,51412,Diesel,160,49.6,3
8540,ford, Grand C-MAX,2015,Manual,44142,Diesel,125,60.1,1.6
18490,toyota, Prius,2017,Automatic,30785,Hybrid,0,94.1,1.8
25000,bmw, X4,2016,Semi-Auto,25085,Diesel,200,47.9,3
10750,ford, Grand C-MAX,2016,Manual,25929,Diesel,30,64.2,1.5
59000,bmw, 8 Series,2019,Semi-Auto,5923,Diesel,150,39.8,3
6799,ford, Grand C-MAX,2013,Manual,58873,Diesel,125,60.1,1.6
15795,toyota, Prius,2016,Automatic,47000,Other,0,134.5,1.8
20991,ford, Puma,2020,Manual,5750,Petrol,145,49.6,1
11695,toyota, Avensis,2017,Manual,36245,Diesel,145,67.3,1.6
20498,merc, V Class,2018,Manual,25254,Diesel,145,46.3,2.1
25440,merc, CLA Class,2019,Automatic,10193,Diesel,145,51.4,2.1
14590,ford, Grand C-MAX,2019,Manual,5417,Diesel,145,56.5,1.5
28950,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.4,2
9995,hyundi, IX20,2017,Manual,13510,Petrol,145,50.4,1.4
19500,ford, Edge,2016,Automatic,28746,Diesel,160,48.7,2
41750,audi, RS6,2015,Semi-Auto,41733,Petrol,330,29.4,4
30850,bmw, 7 Series,2017,Automatic,19812,Diesel,145,53.3,3
4550,ford, Galaxy,2008,Manual,75988,Diesel,190,44.8,1.8
21698,merc, M Class,2015,Semi-Auto,38644,Diesel,200,39.2,2.1
8270,hyundi, I40,2016,Manual,39703,Diesel,20,67.3,1.7
22950,merc, V Class,2019,Manual,22691,Diesel,145,46.3,2.1
13998,vw, Amarok,2015,Manual,49961,Diesel,265,36.2,2
11000,hyundi, IX20,2017,Automatic,15000,Petrol,160,43.5,1.6
15995,toyota, GT86,2017,Manual,18615,Petrol,145,36.2,2
29490,merc, X-CLASS,2018,Automatic,5000,Diesel,250,35.8,2.3
8750,vauxhall, Zafira Tourer,2016,Manual,55000,Diesel,30,62.7,1.6
28495,vw, Arteon,2019,Semi-Auto,4820,Petrol,145,47.1,2
10500,skoda, Yeti,2014,Automatic,22776,Petrol,160,44.8,1.2
12750,toyota, Verso,2015,Semi-Auto,43222,Petrol,165,43.5,1.8
5000,merc, SLK,2004,Automatic,86000,Petrol,325,28,3.5
8250,hyundi, IX20,2016,Manual,15560,Petrol,125,50.4,1.4
59995,merc, S Class,2018,Automatic,2802,Diesel,140,52.3,2.9
51990,audi, RS5,2019,Automatic,10,Petrol,145,30.4,2.9
21798,merc, V Class,2018,Manual,15323,Diesel,150,46.3,2.1
11421,vw, Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2
20991,ford, Puma,2020,Manual,891,Petrol,150,50.4,1
31500,vw, Arteon,2020,Semi-Auto,3000,Diesel,145,44.1,2
51995,audi, A7,2020,Semi-Auto,500,Diesel,145,38.7,3
133900,audi, R8,2020,Semi-Auto,333,Petrol,145,21.4,5.2
12495,bmw, Z4,2012,Manual,40000,Petrol,200,41.5,2
5895,audi, S4,2005,Automatic,62000,Petrol,330,22.4,4.2
53699,merc, S Class,2019,Semi-Auto,4870,Diesel,145,52.3,3
26995,vw, Arteon,2019,Semi-Auto,4765,Diesel,145,50.4,2
46710,merc, CLS Class,2019,Automatic,4133,Diesel,145,47.9,2.9
11699,merc, SLK,2014,Automatic,30769,Diesel,145,56.5,2
21995,ford, Tourneo Custom,2018,Manual,14986,Diesel,145,30.1,2
2890,ford, KA,2011,Manual,67532,Petrol,30,57.7,1.2
3918,ford, KA,2014,Manual,40150,Petrol,30,57.7,1.2
30998,bmw, X6,2017,Semi-Auto,21756,Diesel,145,47.1,3
19979,ford, Puma,2020,Manual,1440,Petrol,145,51.4,1
49481,bmw, X4,2020,Semi-Auto,101,Diesel,145,37.2,3
7499,vw, Scirocco,2014,Manual,48775,Petrol,125,37.2,1.4
27995,merc, X-CLASS,2019,Automatic,2750,Diesel,260,35.8,2.3
11498,ford, Grand C-MAX,2017,Manual,6368,Diesel,30,64.2,1.5
40365,hyundi, Santa Fe,2019,Semi-Auto,1,Diesel,145,39.2,2.2
36498,bmw, X6,2018,Semi-Auto,4015,Diesel,145,47.1,3
45394,merc, V Class,2019,Automatic,147,Diesel,145,36.2,2
53990,audi, RS6,2017,Semi-Auto,30921,Petrol,150,29.4,4
41366,merc, S Class,2018,Automatic,11994,Diesel,145,52.3,3
9689,vw, Beetle,2015,Manual,21867,Petrol,125,51.4,1.2
55890,bmw, X6,2020,Semi-Auto,9710,Diesel,145,34.9,3
14928,skoda, Scala,2019,Manual,6251,Petrol,145,49.6,1
22791,vw, Arteon,2018,Semi-Auto,7297,Petrol,145,47.1,2
7800,vauxhall, Zafira Tourer,2014,Manual,46925,Petrol,200,42.8,1.4
3995,vw, Jetta,2012,Manual,110750,Diesel,20,67.3,1.6
20095,toyota, Prius,2017,Automatic,23583,Hybrid,135,94.1,1.8
38250,bmw, Z4,2019,Automatic,3066,Petrol,145,33.2,3
14791,hyundi, Santa Fe,2014,Semi-Auto,46000,Diesel,265,41.5,2.2
19990,merc, V Class,2018,Manual,23415,Diesel,145,46.3,2.1
18998,vw, Shuttle,2018,Manual,24511,Diesel,150,47.1,2
8872,skoda, Rapid,2017,Manual,37188,Diesel,145,67.3,1.6
19998,vw, Shuttle,2018,Manual,21590,Diesel,145,47.1,2
25990,ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.9,2
19490,toyota, Prius,2016,Automatic,23344,Hybrid,0,94.1,1.8
12000,hyundi, IX20,2018,Automatic,13000,Petrol,150,43.5,1.6
6699,ford, KA,2017,Manual,20301,Petrol,145,57.7,1.2
9290,vauxhall, Zafira Tourer,2016,Automatic,28500,Diesel,200,46.3,2
17990,audi, S3,2014,Automatic,38473,Petrol,205,40.9,2
8250,skoda, Rapid,2017,Manual,31600,Petrol,20,60.1,1.2
14200,ford, Grand Tourneo Connect,2017,Manual,27252,Diesel,30,64.2,1.5
12490,skoda, Yeti,2016,Semi-Auto,31691,Petrol,125,51.4,1.2
25999,vw, Amarok,2017,Automatic,30653,Diesel,260,36.2,3
38750,audi, A8,2018,Semi-Auto,11000,Diesel,145,48.7,3
12498,toyota, Avensis,2016,Automatic,20251,Petrol,145,46.3,1.8
35950,audi, A7,2019,Automatic,978,Diesel,145,48.7,2
49998,merc, S Class,2019,Semi-Auto,83,Diesel,145,52.3,3
26995,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
8995,toyota, Avensis,2012,Automatic,58000,Petrol,200,42.2,1.8
84898,bmw, 8 Series,2019,Semi-Auto,3185,Petrol,145,24.4,4.4
17600,hyundi, Santa Fe,2017,Automatic,42570,Diesel,145,42.8,2.2
2995,ford, KA,2009,Manual,73000,Petrol,30,55.4,1.2
14750,vw, Scirocco,2016,Manual,30989,Petrol,145,46.3,2
16499,merc, GL Class,2014,Automatic,35598,Diesel,145,55.4,2.1
49950,merc, CLS Class,2019,Automatic,3335,Diesel,145,48.7,2.9
23500,bmw, X4,2015,Automatic,31723,Diesel,200,47.9,3
14500,ford, Grand C-MAX,2017,Manual,6994,Petrol,30,54.3,1
37572,bmw, M3,2017,Semi-Auto,30573,Petrol,300,34,3
2395,ford, Fusion,2010,Manual,77000,Diesel,30,62.8,1.4
28000,vw, Arteon,2019,Automatic,4444,Diesel,145,50.4,2
15838,hyundi, I800,2018,Manual,33389,Diesel,145,31.7,2.5
22802,merc, CLS Class,2016,Automatic,13588,Diesel,165,51.4,3
37891,merc, X-CLASS,2019,Automatic,303,Diesel,265,31.4,3
28450,ford, Galaxy,2019,Semi-Auto,4577,Diesel,145,54.3,2
11341,toyota, Avensis,2017,Manual,43980,Diesel,145,67.3,1.6
16990,skoda, Scala,2019,Semi-Auto,1500,Petrol,145,45.6,1.5
48995,toyota, Land Cruiser,2019,Automatic,789,Diesel,145,30.1,2.8
54950,audi, RS4,2018,Semi-Auto,13896,Petrol,145,32.1,2.9
4500,ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2
8217,ford, KA,2018,Manual,15179,Petrol,150,57.7,1.2
12400,merc, CLS Class,2013,Automatic,51423,Diesel,145,55,2.1
3395,ford, Galaxy,2007,Manual,134000,Diesel,235,44.8,1.8
63000,bmw, 8 Series,2020,Semi-Auto,3000,Diesel,145,40.4,3
21750,vw, Tiguan Allspace,2018,Semi-Auto,29979,Diesel,145,55.4,2
5950,bmw, Z3,2001,Manual,60000,Petrol,325,30.7,2.2
30498,merc, S Class,2016,Semi-Auto,17624,Diesel,200,47.9,3
70000,audi, RS6,2018,Automatic,3840,Petrol,150,29.4,4
24998,audi, RS3,2016,Semi-Auto,50661,Petrol,300,34.9,2.5
42485,bmw, M4,2019,Semi-Auto,5486,Petrol,145,34,3
31750,merc, X-CLASS,2019,Automatic,7000,Diesel,260,35.8,2.3
27991,vw, Arteon,2019,Semi-Auto,3987,Diesel,145,50.4,2
17998,vw, Shuttle,2017,Manual,18722,Diesel,200,47.1,2
14750,skoda, Scala,2019,Manual,20,Petrol,145,49.6,1
27990,merc, GL Class,2017,Automatic,28000,Diesel,200,47.9,2.1
22450,audi, A7,2015,Semi-Auto,55449,Diesel,160,52.3,3
48940,bmw, M4,2019,Semi-Auto,12,Petrol,145,32.5,3
26995,bmw, 7 Series,2017,Semi-Auto,25050,Diesel,145,57.6,3
16000,hyundi, I40,2019,Manual,3472,Diesel,145,54.3,1.6
67120,bmw, X7,2019,Automatic,10,Diesel,145,33.6,3
6998,hyundi, IX35,2013,Manual,69605,Diesel,145,53.3,1.7
14681,vw, Scirocco,2016,Manual,22000,Diesel,20,55.4,2
14000,vw, Scirocco,2016,Manual,10173,Petrol,125,52.3,1.4
20490,ford, Edge,2016,Semi-Auto,20331,Diesel,200,47.9,2
3399,ford, Grand C-MAX,2011,Manual,142963,Diesel,145,53.3,2
27490,vw, Shuttle,2019,Semi-Auto,14568,Diesel,145,32.8,2
41850,bmw, X4,2019,Automatic,5789,Petrol,145,26.9,3
37950,toyota, PROACE VERSO,2020,Automatic,1000,Diesel,145,38.7,2
66540,bmw, X7,2019,Semi-Auto,3218,Diesel,145,33.6,3
4950,ford, KA,2013,Manual,25300,Petrol,30,57.7,1.2
15995,skoda, Scala,2019,Manual,4890,Petrol,145,49.6,1
7998,hyundi, IX20,2016,Manual,18562,Petrol,125,50.4,1.4
13995,toyota, Verso,2017,Automatic,26000,Petrol,145,43.5,1.8
14498,vauxhall, Combo Life,2019,Manual,7968,Diesel,150,53.3,1.5
3995,ford, KA,2010,Manual,19000,Petrol,30,55.4,1.2
35490,bmw, X4,2019,Semi-Auto,6250,Diesel,145,42.8,2
5695,toyota, Avensis,2011,Manual,75000,Petrol,200,42.2,1.8
5997,ford, KA,2014,Manual,32385,Petrol,30,57.7,1.2
82930,audi, Q8,2019,Automatic,9641,Diesel,150,30.7,4
33500,bmw, M6,2015,Automatic,28314,Petrol,555,28.5,4.4
12498,toyota, Avensis,2016,Manual,32189,Petrol,160,45.6,1.8
27197,bmw, 6 Series,2017,Semi-Auto,6245,Diesel,145,51.4,3
7499,hyundi, IX35,2012,Manual,28446,Petrol,200,41.5,1.6
35990,bmw, X6,2017,Semi-Auto,3550,Diesel,150,44.8,3
21444,vw, Arteon,2018,Semi-Auto,18563,Petrol,145,47.1,2
11290,ford, Grand C-MAX,2017,Manual,15934,Petrol,30,54.3,1
30000,ford, Puma,2020,Manual,150,Petrol,150,50.4,1
30998,merc, S Class,2016,Semi-Auto,23743,Diesel,200,47.9,3
27240,vw, Arteon,2019,Automatic,3882,Petrol,145,47.1,2
21290,hyundi, I800,2019,Manual,4234,Diesel,145,31.7,2.5
35000,bmw, 6 Series,2017,Automatic,11541,Petrol,145,31,4.4
56990,audi, Q8,2019,Automatic,5000,Diesel,145,33.6,3
24995,toyota, Hilux,2019,Automatic,1950,Diesel,260,36.2,2.4
11410,ford, Grand Tourneo Connect,2016,Manual,47548,Diesel,30,64.2,1.5
35699,merc, V Class,2017,Automatic,7833,Diesel,145,45.6,2.2
29875,bmw, 6 Series,2017,Semi-Auto,9769,Diesel,145,51.4,3
24995,vw, Arteon,2018,Semi-Auto,4294,Diesel,145,50.4,2
13495,vauxhall, Combo Life,2018,Manual,20964,Diesel,145,53.3,1.5
9795,skoda, Rapid,2016,Manual,15709,Diesel,0,78.5,1.4
22498,toyota, Hilux,2018,Automatic,26198,Diesel,265,36.2,2.4
12295,toyota, Verso,2016,Manual,14251,Diesel,30,62.8,1.6
7995,skoda, Rapid,2015,Manual,31670,Petrol,30,57.7,1.2
24945,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
39990,vw, Amarok,2019,Automatic,5648,Diesel,260,33.6,3
10499,vauxhall, GTC,2016,Manual,10985,Diesel,30,65.7,1.6
18495,toyota, Prius,2016,Automatic,20163,Hybrid,0,94.1,1.8
39589,bmw, X6,2018,Semi-Auto,12648,Diesel,145,40.9,3
7250,vauxhall, Agila,2014,Automatic,18488,Petrol,145,49.6,1.2
47992,audi, RS6,2016,Semi-Auto,28639,Petrol,325,29.4,4
7357,hyundi, I40,2015,Manual,56577,Diesel,30,65.7,1.7
29990,vw, Amarok,2019,Automatic,9222,Diesel,260,33.6,3
9899,ford, Grand C-MAX,2016,Manual,18415,Diesel,30,64.2,1.5
58700,bmw, X6,2019,Automatic,9010,Diesel,145,34.9,3
31991,ford, Mustang,2018,Semi-Auto,28915,Petrol,145,22.1,5
13500,toyota, Avensis,2017,Automatic,22141,Petrol,145,46.3,1.8
18390,toyota, Prius,2016,Automatic,12075,Hybrid,0,94.1,1.8
22299,ford, Edge,2018,Manual,4974,Diesel,145,48.7,2
21000,ford, Puma,2020,Manual,1000,Petrol,145,50.4,1
49990,audi, RS6,2016,Automatic,24000,Petrol,325,29.4,4
9295,vw, CC,2014,Manual,76705,Diesel,30,60.1,2
7995,vw, Beetle,2014,Manual,44000,Petrol,145,47.9,1.2
22995,toyota, Prius,2019,Automatic,1626,Hybrid,135,64.2,1.8
19998,vw, Shuttle,2018,Manual,21226,Diesel,145,47.1,2
28950,merc, X-CLASS,2019,Automatic,2746,Diesel,260,35.8,2.3
56995,merc, S Class,2016,Semi-Auto,19953,Petrol,555,28,5.5
34990,merc, CLS Class,2018,Automatic,18837,Diesel,150,47.9,2.9
18498,ford, Galaxy,2017,Semi-Auto,40512,Diesel,150,52.3,2
6275,vw, Scirocco,2009,Manual,80000,Petrol,260,37.2,2
16490,merc, M Class,2013,Automatic,70710,Diesel,300,39.2,3
39990,bmw, M4,2019,Semi-Auto,7603,Petrol,145,32.5,3
27371,vw, Arteon,2019,Automatic,6600,Diesel,145,50.4,2
32489,ford, Edge,2019,Automatic,667,Diesel,145,37.2,2
54995,bmw, 7 Series,2020,Semi-Auto,1501,Diesel,145,42.2,3
37990,ford, Mustang,2020,Semi-Auto,151,Petrol,145,22.1,5
117990,audi, R8,2019,Automatic,11936,Petrol,145,21.4,5.2
63980,bmw, 8 Series,2018,Semi-Auto,3891,Petrol,145,26.9,4.4
38776,bmw, M4,2018,Manual,8869,Petrol,145,32.1,3
18699,toyota, Prius,2018,Automatic,34502,Hybrid,140,235,1.8
14400,merc, SLK,2015,Automatic,27630,Diesel,30,70.6,2.1
35995,hyundi, Santa Fe,2019,Semi-Auto,2265,Diesel,145,39.2,2.2
17695,toyota, Prius,2016,Automatic,28000,Hybrid,0,85.6,1.8
8700,hyundi, IX35,2014,Manual,54304,Diesel,145,53.3,0
13999,vauxhall, Combo Life,2019,Manual,2494,Petrol,150,42.2,1.2
8921,hyundi, I40,2014,Automatic,56078,Diesel,200,47.1,1.7
6990,audi, S4,2004,Automatic,88024,Petrol,325,22.4,4.2
